trial,seed,analysis,operator,lambda,kendall_tau,jaccard_top_k,delta_r_bar,policy_violation_rate,predictive_utility
15,57,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7558179420125325
15,57,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7558179420125325
16,58,lambda_perturbation,linear,0.7,0.9262982982982984,0.8691588785046729,-0.014164365721741401,0.0,0.8410807822740345
16,58,lambda_perturbation,linear,0.725,0.9644444444444444,0.9230769230769231,-0.008728758152185767,0.0,0.8465163898435901
16,58,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.04,0.8552451479957759
16,58,lambda_perturbation,linear,0.775,0.967071071071071,0.8867924528301887,0.013443829555585762,0.09,0.8686889775513617
16,58,lambda_perturbation,linear,0.8,0.9365725725725725,0.7857142857142857,0.02542033590245707,0.16,0.880665483898233
16,58,lambda_perturbation,geometric,0.7,0.9649708090075061,0.9230769230769231,-0.0076760276864891175,0.0,0.8279189354264144
16,58,lambda_perturbation,geometric,0.725,0.9826730608840699,0.9607843137254902,-0.0026299478102121965,0.0,0.8329650153026913
16,58,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8355949631129035
16,58,lambda_perturbation,geometric,0.775,0.9819683069224352,0.941747572815534,0.004805842481716671,0.0,0.8404008055946202
16,58,lambda_perturbation,geometric,0.8,0.964812343619683,0.9047619047619048,0.009784732358849912,0.0,0.8453796954717534
16,58,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7542852326237136
16,58,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7542852326237136
16,58,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7542852326237136
16,58,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7542852326237136
16,58,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7542852326237136
17,59,lambda_perturbation,linear,0.7,0.9263223223223224,0.8181818181818182,-0.02710114827227139,0.0,0.8119118890624868
17,59,lambda_perturbation,linear,0.725,0.9639959959959961,0.8867924528301887,-0.014622624575014176,0.02,0.824390412759744
17,59,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8390130373347582
17,59,lambda_perturbation,linear,0.775,0.9661381381381382,0.8018018018018018,0.026286756049167637,0.16,0.8652997933839258
17,59,lambda_perturbation,linear,0.8,0.9346946946946947,0.6666666666666666,0.043615141651200395,0.25,0.8826281789859586
17,59,lambda_perturbation,geometric,0.7,0.9631734778982484,0.9047619047619048,-0.00812206707455021,0.0,0.7956925556322507
17,59,lambda_perturbation,geometric,0.725,0.9817306088407004,1.0,-3.3306690738754696e-16,0.0,0.8038146227068006
17,59,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8038146227068009
17,59,lambda_perturbation,geometric,0.775,0.9820683903252709,0.9230769230769231,0.006969397270396915,0.0,0.8107840199771978
17,59,lambda_perturbation,geometric,0.8,0.9645746455379481,0.8518518518518519,0.014291000354051064,0.0,0.818105623060852
17,59,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7280019517864197
17,59,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7280019517864197
17,59,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7280019517864197
17,59,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7280019517864197
17,59,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7280019517864197
18,60,lambda_perturbation,linear,0.7,0.9253893893893894,0.6949152542372882,-0.045718739120513274,0.0,0.8215437209844082
18,60,lambda_perturbation,linear,0.725,0.9637317317317318,0.7699115044247787,-0.02893398837764405,0.05,0.8383284717272774
18,60,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.18,0.8672624601049215
18,60,lambda_perturbation,linear,0.775,0.9665785785785785,0.8691588785046729,0.015544879047505344,0.24,0.8828073391524268
18,60,lambda_perturbation,linear,0.8,0.9354914914914916,0.7699115044247787,0.025991791469067493,0.3,0.893254251573989
18,60,lambda_perturbation,geometric,0.7,0.9659841534612176,0.8518518518518519,-0.015195430786860364,0.0,0.8052081233264673
18,60,lambda_perturbation,geometric,0.725,0.9830483736447038,0.9230769230769231,-0.007744570326200351,0.0,0.8126589837871273
18,60,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8204035541133277
18,60,lambda_perturbation,geometric,0.775,0.9831192660550457,0.941747572815534,0.0045867511175758935,0.0,0.8249903052309036
18,60,lambda_perturbation,geometric,0.8,0.9670308590492076,0.8691588785046729,0.009616793852187167,0.0,0.8300203479655148
18,60,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7417788646319053
18,60,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7417788646319053
18,60,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7417788646319053
18,60,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7417788646319053
18,60,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7417788646319053
19,61,lambda_perturbation,linear,0.7,0.9204444444444445,0.8018018018018018,-0.028650642764725065,0.0,0.8179211457444118
19,61,lambda_perturbation,linear,0.725,0.960968968968969,0.8691588785046729,-0.01761501342601679,0.03,0.82895677508312
19,61,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8465717885091368
19,61,lambda_perturbation,linear,0.775,0.9637637637637637,0.8867924528301887,0.012199359979168878,0.14,0.8587711484883057
19,61,lambda_perturbation,linear,0.8,0.9302182182182182,0.7699115044247787,0.024530914397997483,0.21,0.8711027029071343
19,61,lambda_perturbation,geometric,0.7,0.9644078398665553,0.8518518518518519,-0.012984875913745975,0.0,0.8018056389353768
19,61,lambda_perturbation,geometric,0.725,0.982414512093411,0.8867924528301887,-0.009577689141056611,0.0,0.8052128257080662
19,61,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8147905148491228
19,61,lambda_perturbation,geometric,0.775,0.9829357798165137,0.941747572815534,0.004381363675339256,0.0,0.819171878524462
19,61,lambda_perturbation,geometric,0.8,0.9657798165137613,0.8691588785046729,0.012476747237281649,0.0,0.8272672620864044
19,61,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.73166068401858
19,61,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.73166068401858
19,61,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.73166068401858
19,61,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.73166068401858
19,61,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.73166068401858
20,62,lambda_perturbation,linear,0.7,0.9223383383383383,0.7857142857142857,-0.03236165642356048,0.0,0.8275632550276828
20,62,lambda_perturbation,linear,0.725,0.96213013013013,0.8867924528301887,-0.015234699584149913,0.05,0.8446902118670934
20,62,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.11,0.8599249114512433
20,62,lambda_perturbation,linear,0.775,0.9653973973973974,0.8691588785046729,0.014459188845945992,0.17,0.8743841002971893
20,62,lambda_perturbation,linear,0.8,0.9333013013013013,0.7543859649122807,0.027384815599672208,0.24,0.8873097270509155
20,62,lambda_perturbation,geometric,0.7,0.9632318598832359,0.9047619047619048,-0.010332200760689192,0.0,0.8080302215153092
20,62,lambda_perturbation,geometric,0.725,0.9817848206839032,0.9607843137254902,-0.002650969119111002,0.0,0.8157114531568874
20,62,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8183624222759984
20,62,lambda_perturbation,geometric,0.775,0.9823519599666386,0.9230769230769231,0.0070218739973465505,0.0,0.825384296273345
20,62,lambda_perturbation,geometric,0.8,0.9643244370308589,0.8691588785046729,0.012672400274221562,0.0,0.83103482255022
20,62,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7476648296374154
20,62,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7476648296374154
20,62,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7476648296374154
20,62,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7476648296374154
20,62,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7476648296374154
21,63,lambda_perturbation,linear,0.7,0.9228028028028028,0.8181818181818182,-0.020057203658193745,0.0,0.8205116956311223
21,63,lambda_perturbation,linear,0.725,0.9623863863863865,0.8867924528301887,-0.012146746233709704,0.01,0.8284221530556063
21,63,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.03,0.840568899289316
21,63,lambda_perturbation,linear,0.775,0.9639079079079079,0.8518518518518519,0.015160464830397569,0.08,0.8557293641197136
21,63,lambda_perturbation,linear,0.8,0.9306306306306307,0.7241379310344828,0.03247861136874619,0.16,0.8730475106580622
21,63,lambda_perturbation,geometric,0.7,0.9648915763135946,0.9230769230769231,-0.006837469333721757,0.0,0.8054219702254706
21,63,lambda_perturbation,geometric,0.725,0.9823185988323601,0.9801980198019802,-0.0020418723047334053,0.0,0.8102175672544589
21,63,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8122594395591923
21,63,lambda_perturbation,geometric,0.775,0.9829232693911591,0.9047619047619048,0.0080825276266826,0.0,0.8203419671858749
21,63,lambda_perturbation,geometric,0.8,0.9661843202668889,0.8018018018018018,0.01587463683002366,0.0,0.828134076389216
21,63,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7369723489385419
21,63,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7369723489385419
21,63,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7369723489385419
21,63,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7369723489385419
21,63,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7369723489385419
22,64,lambda_perturbation,linear,0.7,0.9216936936936937,0.8018018018018018,-0.02563767756698443,0.0,0.8156384448275708
22,64,lambda_perturbation,linear,0.725,0.9621261261261261,0.8867924528301887,-0.013805679115914682,0.04,0.8274704432786405
22,64,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.08,0.8412761223945552
22,64,lambda_perturbation,linear,0.775,0.9643603603603604,0.8018018018018018,0.021672968742069143,0.16,0.8629490911366243
22,64,lambda_perturbation,linear,0.8,0.9318038038038039,0.680672268907563,0.03594085087420673,0.24,0.8772169732687619
22,64,lambda_perturbation,geometric,0.7,0.9633277731442867,0.9230769230769231,-0.007309595878554509,0.0,0.8008217187594466
22,64,lambda_perturbation,geometric,0.725,0.981530442035029,0.9801980198019802,-0.0020207523630406676,0.0,0.8061105622749605
22,64,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8081313146380011
22,64,lambda_perturbation,geometric,0.775,0.9821434528773977,0.9230769230769231,0.0038906827613249817,0.0,0.8120219973993261
22,64,lambda_perturbation,geometric,0.8,0.9644787322768973,0.8867924528301887,0.008654648417293132,0.0,0.8167859630552943
22,64,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7531274869428662
22,64,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7531274869428662
22,64,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7531274869428662
22,64,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7531274869428662
22,64,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7531274869428662
23,65,lambda_perturbation,linear,0.7,0.9275395395395395,0.9230769230769231,-0.009482265536573498,0.0,0.8456474581808344
23,65,lambda_perturbation,linear,0.725,0.9651491491491492,0.941747572815534,-0.006510027947099872,0.0,0.848619695770308
23,65,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.02,0.8551297237174079
23,65,lambda_perturbation,linear,0.775,0.9680040040040041,0.8691588785046729,0.01422319285572382,0.07,0.8693529165731317
23,65,lambda_perturbation,linear,0.8,0.9376136136136136,0.7543859649122807,0.026366405133249282,0.13,0.8814961288506572
23,65,lambda_perturbation,geometric,0.7,0.9681776480400331,0.8867924528301887,-0.01287262669998146,0.0,0.8326639394486132
23,65,lambda_perturbation,geometric,0.725,0.9841242702251876,0.941747572815534,-0.007076920317410473,0.0,0.8384596458311842
23,65,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8455365661485946
23,65,lambda_perturbation,geometric,0.775,0.9839699749791492,0.9607843137254902,0.00398852301775221,0.0,0.8495250891663468
23,65,lambda_perturbation,geometric,0.8,0.9686113427856545,0.941747572815534,0.005122880315189482,0.0,0.8506594464637841
23,65,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7558893577073229
23,65,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7558893577073229
23,65,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7558893577073229
23,65,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7558893577073229
23,65,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7558893577073229
24,66,lambda_perturbation,linear,0.7,0.9244924924924925,0.8518518518518519,-0.018930356218206712,0.0,0.8272854856768573
24,66,lambda_perturbation,linear,0.725,0.9634074074074075,0.8867924528301887,-0.013979000914933981,0.0,0.8322368409801301
24,66,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.846215841895064
24,66,lambda_perturbation,linear,0.775,0.9664584584584585,0.8348623853211009,0.01851147758770355,0.14,0.8647273194827676
24,66,lambda_perturbation,linear,0.8,0.9352272272272273,0.7543859649122807,0.02929387260209615,0.19,0.8755097144971602
24,66,lambda_perturbation,geometric,0.7,0.9667014178482067,0.8867924528301887,-0.010928255921286212,0.0,0.8114000874456146
24,66,lambda_perturbation,geometric,0.725,0.9834320266889074,0.9607843137254902,-0.0037974051547663423,0.0,0.8185309382121345
24,66,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8223283433669009
24,66,lambda_perturbation,geometric,0.775,0.9836864053377814,0.941747572815534,0.004393135782108426,0.0,0.8267214791490093
24,66,lambda_perturbation,geometric,0.8,0.9673352793994995,0.9047619047619048,0.0073675702476697635,0.0,0.8296959136145706
24,66,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7507094678541391
24,66,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7507094678541391
24,66,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7507094678541391
24,66,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7507094678541391
24,66,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7507094678541391
25,67,lambda_perturbation,linear,0.7,0.9246606606606608,0.7241379310344828,-0.03818269723238765,0.0,0.8120681832467719
25,67,lambda_perturbation,linear,0.725,0.9631151151151152,0.8691588785046729,-0.015379269249854666,0.07,0.8348716112293049
25,67,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.13,0.8502508804791595
25,67,lambda_perturbation,linear,0.775,0.9655655655655656,0.8348623853211009,0.02026822947386353,0.19,0.8705191099530231
25,67,lambda_perturbation,linear,0.8,0.9333693693693693,0.7391304347826086,0.03317544433955477,0.25,0.8834263248187143
25,67,lambda_perturbation,geometric,0.7,0.9658006672226853,0.8867924528301887,-0.011862962887726147,0.0,0.7925503210937695
25,67,lambda_perturbation,geometric,0.725,0.9829649708090074,0.941747572815534,-0.004376170845077687,0.0,0.800037113136418
25,67,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8044132839814957
25,67,lambda_perturbation,geometric,0.775,0.9828940783986654,0.941747572815534,0.004672314292249347,0.0,0.809085598273745
25,67,lambda_perturbation,geometric,0.8,0.9661968306922434,0.8867924528301887,0.009031454716251663,0.0,0.8134447386977474
25,67,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7319465917297052
25,67,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7319465917297052
25,67,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7319465917297052
25,67,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7319465917297052
25,67,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7319465917297052
26,68,lambda_perturbation,linear,0.7,0.9253013013013013,0.8018018018018018,-0.028472232114324703,0.0,0.8105743192880684
26,68,lambda_perturbation,linear,0.725,0.9637397397397398,0.8518518518518519,-0.02290921860596118,0.0,0.816137332796432
26,68,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8390465514023931
26,68,lambda_perturbation,linear,0.775,0.965817817817818,0.8181818181818182,0.022178887232844557,0.17,0.8612254386352377
26,68,lambda_perturbation,linear,0.8,0.9335215215215216,0.7094017094017094,0.035768755614763004,0.23,0.8748153070171562
26,68,lambda_perturbation,geometric,0.7,0.9652418682235194,0.9230769230769231,-0.00994536866055018,0.0,0.7964037744910983
26,68,lambda_perturbation,geometric,0.725,0.9830108423686403,0.941747572815534,-0.007100590753880587,0.0,0.7992485523977679
26,68,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8063491431516485
26,68,lambda_perturbation,geometric,0.775,0.9831192660550457,0.9047619047619048,0.009822851611411498,0.0,0.81617199476306
26,68,lambda_perturbation,geometric,0.8,0.9664929107589657,0.8518518518518519,0.014916325297955835,0.0,0.8212654684496044
26,68,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7449063703672196
26,68,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7449063703672196
26,68,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7449063703672196
26,68,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7449063703672196
26,68,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7449063703672196
27,69,lambda_perturbation,linear,0.7,0.9243243243243244,0.8181818181818182,-0.024204865210620596,0.0,0.8308005205006808
27,69,lambda_perturbation,linear,0.725,0.9631831831831832,0.941747572815534,-0.008011458981193487,0.06,0.8469939267301079
27,69,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8550053857113014
27,69,lambda_perturbation,linear,0.775,0.9657817817817819,0.8691588785046729,0.013709511874276825,0.14,0.8687148975855782
27,69,lambda_perturbation,linear,0.8,0.93405005005005,0.7699115044247787,0.02621007564353295,0.2,0.8812154613548343
27,69,lambda_perturbation,geometric,0.7,0.9631359466221849,0.8518518518518519,-0.017085043286085844,0.0,0.8021743680440673
27,69,lambda_perturbation,geometric,0.725,0.9816555462885738,0.941747572815534,-0.003785282041112281,0.0,0.8154741292890408
27,69,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8192594113301531
27,69,lambda_perturbation,geometric,0.775,0.9823477898248539,0.941747572815534,0.005249562462924184,0.0,0.8245089737930773
27,69,lambda_perturbation,geometric,0.8,0.9647664720600498,0.8691588785046729,0.011268780027549608,0.0,0.8305281913577027
27,69,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7193924628927648
27,69,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7193924628927648
27,69,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7193924628927648
27,69,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7193924628927648
27,69,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7193924628927648
28,70,lambda_perturbation,linear,0.7,0.9242362362362363,0.7857142857142857,-0.031512155408352616,0.0,0.8164428282621792
28,70,lambda_perturbation,linear,0.725,0.9622742742742743,0.8691588785046729,-0.017308365602250686,0.02,0.8306466180682811
28,70,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8479549836705318
28,70,lambda_perturbation,linear,0.775,0.964880880880881,0.8867924528301887,0.01433576637319911,0.15,0.8622907500437309
28,70,lambda_perturbation,linear,0.8,0.9334374374374376,0.7391304347826086,0.03010284272621666,0.24,0.8780578263967485
28,70,lambda_perturbation,geometric,0.7,0.9668640533778147,0.8691588785046729,-0.01694404670338423,0.0,0.8011560718535639
28,70,lambda_perturbation,geometric,0.725,0.9835654712260214,0.9047619047619048,-0.011118842220461111,0.0,0.806981276336487
28,70,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8181001185569481
28,70,lambda_perturbation,geometric,0.775,0.983577981651376,0.9230769230769231,0.007379449040661568,0.0,0.8254795675976097
28,70,lambda_perturbation,geometric,0.8,0.9680316930775645,0.9047619047619048,0.008354845436060687,0.0,0.8264549639930088
28,70,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7248639172574801
28,70,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7248639172574801
