scenario,lambda,operator,policy_violation_rate_mean,policy_violation_rate_std,policy_violation_rate_ci_low,policy_violation_rate_ci_high,veto_preservation_rate_mean,veto_preservation_rate_std,veto_preservation_rate_ci_low,veto_preservation_rate_ci_high,predictive_utility_mean,predictive_utility_std,predictive_utility_ci_low,predictive_utility_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,frac_veto_topk_mean,frac_veto_topk_std,frac_veto_topk_ci_low,frac_veto_topk_ci_high,frac_weak_nv_topk_mean,frac_weak_nv_topk_std,frac_weak_nv_topk_ci_low,frac_weak_nv_topk_ci_high,frac_normal_topk_mean,frac_normal_topk_std,frac_normal_topk_ci_low,frac_normal_topk_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,observed_veto_rate_mean,observed_veto_rate_std,observed_veto_rate_ci_low,observed_veto_rate_ci_high,false_negative_veto_rate_mean,false_negative_veto_rate_std,false_negative_veto_rate_ci_low,false_negative_veto_rate_ci_high,kendall_tau_mean,kendall_tau_std,kendall_tau_ci_low,kendall_tau_ci_high,jaccard_top_k_mean,jaccard_top_k_std,jaccard_top_k_ci_low,jaccard_top_k_ci_high,sweep,sigma_q
weak_sparse,0.1,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5549479679238605,0.02167682337547631,0.5141808458855107,0.5968650544817191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538191390888015,0.004830500568230851,0.844072838185906,0.8630205781801553,0.8089179732834171,0.037538711155384756,0.7391304347826086,0.8867924528301887,lambda,
weak_sparse,0.1,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.2,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5918353689600326,0.020411137581446602,0.5504555325262542,0.6320356840093183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130164053377814,0.004103958324951655,0.9047300875729773,0.9211890116763969,0.7037250325849639,0.04286062932983111,0.6260162601626016,0.7857142857142857,lambda,
weak_sparse,0.2,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6187439457020227,0.02070060631416634,0.5809560551010553,0.660290112718153,0.0,0.0,0.0,0.0,0.253,0.5977862062212111,0.0,2.0,99.747,0.5977862062212111,98.0,100.0,0.0,0.0,0.0,0.0,0.00253,0.005977862062212111,0.0,0.02,0.9974700000000001,0.005977862062212116,0.98,1.0,0.00253,0.005977862062212111,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666705753167164,0.009965265896240548,0.6483450407776729,0.6855966332900486,0.6299936554521425,0.04169098875094899,0.5503875968992248,0.7094017094017094,lambda,
weak_sparse,0.2,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.3,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6365762965585177,0.01838029590430284,0.6010709151717959,0.6717599591301288,0.0,0.0,0.0,0.0,0.01,0.1338578272568247,0.0,0.0,99.99,0.13385782725682469,100.0,100.0,0.0,0.0,0.0,0.0,0.0001,0.0013385782725682468,0.0,0.0,0.9999000000000001,0.0013385782725682481,1.0,1.0,0.0001,0.0013385782725682468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568288865721432,0.006453753416379828,0.8440021893244369,0.8693414303586321,0.58180332355872,0.04202218439932601,0.5037593984962406,0.6666666666666666,lambda,
weak_sparse,0.3,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.68674817993531,0.017935081334097266,0.6525643121322489,0.7221021911171293,0.0,0.0,0.0,0.0,6.159,2.942852252387024,1.0,13.0,93.841,2.942852252387024,87.0,99.0,0.0,0.0,0.0,0.0,0.06159000000000001,0.02942852252387024,0.01,0.13,0.93841,0.02942852252387022,0.87,0.99,0.06159000000000001,0.02942852252387024,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456096017336184,0.014608222060518707,0.4286467111451415,0.48403942212051726,0.4687863085973819,0.04045978069138345,0.3888888888888889,0.5503875968992248,lambda,
weak_sparse,0.3,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.4,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6777794598607386,0.016465787825999414,0.645639370205566,0.7102157781107936,0.0,0.0,0.0,0.0,1.216,1.4175166148420812,0.0,5.0,98.784,1.4175166148420815,95.0,100.0,0.0,0.0,0.0,0.0,0.01216,0.014175166148420812,0.0,0.05,0.98784,0.014175166148420822,0.95,1.0,0.01216,0.014175166148420812,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7922481442869056,0.008801863453755426,0.7746873436196829,0.8094213928273559,0.4778820470782916,0.040627976944239245,0.3986013986013986,0.5506904069767439,lambda,
weak_sparse,0.4,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7491374312349413,0.014734130040126078,0.7211989280282565,0.7793026365459862,0.0,0.0,0.0,0.0,18.471,4.4399180028320195,10.0,27.0,81.529,4.4399180028320195,73.0,90.0,0.0,0.0,0.0,0.0,0.18470999999999999,0.0443991800283202,0.1,0.27,0.8152900000000001,0.04439918002832019,0.73,0.9,0.18470999999999999,0.0443991800283202,0.1,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26071034759232226,0.017546615820577885,0.2247591237888245,0.29579565460094376,0.33910073267054985,0.03701814901447215,0.27388535031847133,0.4084507042253521,lambda,
weak_sparse,0.4,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.5,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7158354563284952,0.014510939171488251,0.6884698835400097,0.7461697355336847,0.0,0.0,0.0,0.0,6.549,3.0700201992859957,1.0,13.0,93.451,3.0700201992859952,87.0,99.0,0.0,0.0,0.0,0.0,0.06549,0.030700201992859957,0.01,0.13,0.9345099999999998,0.030700201992859937,0.87,0.99,0.06549,0.030700201992859957,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203315346121767,0.011009153748653897,0.6983474770642201,0.7409593411175979,0.3878563717567726,0.03858588517184917,0.3157894736842105,0.47058823529411764,lambda,
weak_sparse,0.5,linear,0.0032400000000000003,0.009065571387650344,0.0,0.03,0.9967600000000001,0.00906557138765035,0.97,1.0,0.7981510728515989,0.011943694389997019,0.7757909985097766,0.8226134307518297,0.324,0.9065571387650345,0.0,3.0,32.052,4.954376029515911,22.0,42.0,67.624,5.176042447219247,57.0,78.0,0.0032400000000000003,0.009065571387650344,0.0,0.03,0.32051999999999997,0.04954376029515911,0.22,0.42,0.6762400000000001,0.05176042447219247,0.57,0.78,0.32376,0.051760424472192465,0.22,0.43,0.0032400000000000003,0.009065571387650344,0.0,0.03,0.0,0.0,0.0,0.0,0.10411889930640729,0.01879230135462241,0.06767305387235431,0.1439480276303871,0.24293326479613966,0.03257161649951167,0.1834319526627219,0.30718954248366015,lambda,
weak_sparse,0.5,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.6,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7508300266699719,0.013006761467528112,0.7265027431184342,0.7758184768516982,0.0,0.0,0.0,0.0,15.333,4.2736840518895844,7.0,24.0,84.667,4.273684051889584,76.0,93.0,0.0,0.0,0.0,0.0,0.15333,0.04273684051889585,0.07,0.24,0.8466699999999999,0.04273684051889584,0.76,0.93,0.15333,0.04273684051889585,0.07,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642749591326105,0.012807642797120733,0.6171981859883234,0.6673537322768973,0.30920745340666056,0.03532539271123198,0.2422360248447205,0.3793103448275862,lambda,
weak_sparse,0.6,linear,0.16823000000000002,0.043566789704603724,0.08975000000000001,0.26,0.83177,0.04356678970460372,0.74,0.9102499999999998,0.8595471387333409,0.008950094458548797,0.8418338429521413,0.8768761601824353,16.823,4.356678970460373,8.975000000000001,26.0,34.219,4.714155519524389,25.0,44.0,48.958,5.35414819582937,39.0,60.0,0.16823000000000002,0.043566789704603724,0.08975000000000001,0.26,0.34219,0.047141555195243885,0.25,0.44,0.48957999999999996,0.05354148195829371,0.39,0.6,0.51042,0.05354148195829371,0.4,0.61,0.16823000000000002,0.043566789704603724,0.08975000000000001,0.26,0.0,0.0,0.0,0.0,-0.011866023831428962,0.018831291027077025,-0.04593503265919122,0.02696839385753553,0.1564203959236502,0.027221672829576837,0.1111111111111111,0.21212121212121213,lambda,
weak_sparse,0.6,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.7,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7836587580524161,0.011200423733019053,0.7622031453914537,0.8060830049882778,0.0,0.0,0.0,0.0,26.44,4.922665196073427,17.975,36.0,73.56,4.922665196073427,64.0,82.02499999999998,0.0,0.0,0.0,0.0,0.2644,0.04922665196073427,0.17975000000000002,0.36,0.7355999999999999,0.04922665196073427,0.64,0.8202499999999997,0.2644,0.04922665196073427,0.17975000000000002,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619070308590491,0.014109075120207662,0.5340014595496246,0.5902169516263552,0.23987399055176514,0.03262587046742771,0.1834319526627219,0.2987012987012987,lambda,
weak_sparse,0.7,linear,0.34546000000000004,0.04734374118962114,0.25,0.43024999999999974,0.65454,0.047343741189621126,0.5697500000000001,0.75,0.8962093678486092,0.006717341490174042,0.8827689635174591,0.9090641712845123,34.546,4.734374118962114,25.0,43.02499999999998,31.767,4.584509649758491,23.0,41.0,33.687,4.724759713927721,24.975,43.0,0.34546000000000004,0.04734374118962114,0.25,0.43024999999999974,0.31767,0.04584509649758491,0.23,0.41,0.33687,0.0472475971392772,0.24975000000000003,0.43,0.66313,0.0472475971392772,0.57,0.7502499999999998,0.34546000000000004,0.04734374118962114,0.25,0.43024999999999974,0.0,0.0,0.0,0.0,-0.09662481729532181,0.018480388240157228,-0.1305003513699858,-0.05716960749444243,0.09765053513244505,0.021026178481987876,0.0582010582010582,0.14285714285714285,lambda,
weak_sparse,0.7,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.8,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8147060767239028,0.009992406705989767,0.7964610931595423,0.8354585741002448,0.0,0.0,0.0,0.0,39.635,5.2154554907482416,29.975,50.0,60.365,5.2154554907482416,50.0,70.02499999999998,0.0,0.0,0.0,0.0,0.39635000000000004,0.05215455490748241,0.29975,0.5,0.60365,0.05215455490748241,0.5,0.7002499999999997,0.39635000000000004,0.05215455490748241,0.29975,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808807422852376,0.014952284104930822,0.4521415763135946,0.5110254378648874,0.17657466489440654,0.02801179456668399,0.12359550561797752,0.22699386503067484,lambda,
weak_sparse,0.8,linear,0.47683000000000003,0.04782822010736589,0.37975000000000003,0.56,0.52317,0.047828220107365906,0.43999999999999995,0.6202499999999997,0.9125113057497255,0.005643973537037111,0.9011640493433146,0.9235954482638179,47.683,4.782822010736589,37.975,56.0,29.405,4.460366562276005,21.0,38.0,22.912,4.092554826145278,15.0,31.0,0.47683000000000003,0.04782822010736589,0.37975000000000003,0.56,0.29405000000000003,0.04460366562276005,0.21,0.38,0.22912000000000002,0.04092554826145278,0.15,0.31,0.7708800000000001,0.04092554826145278,0.69,0.85,0.47683000000000003,0.04782822010736589,0.37975000000000003,0.56,0.0,0.0,0.0,0.0,-0.15946995935337357,0.017964715169489196,-0.19162859500392193,-0.12141635866186994,0.060627555538336785,0.016670814458868716,0.030927835051546393,0.09304629796433062,lambda,
weak_sparse,0.8,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.9,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8421695162010943,0.009099641842964993,0.8246908114104823,0.8602052406206584,0.0,0.0,0.0,0.0,54.528,5.116776074580302,45.0,64.0,45.472,5.116776074580302,36.0,55.0,0.0,0.0,0.0,0.0,0.54528,0.05116776074580301,0.45,0.64,0.45472,0.051167760745803016,0.36,0.55,0.54528,0.05116776074580301,0.45,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033759633027522,0.015469691702647921,0.375597789824854,0.4354249374478732,0.11790794042061603,0.022831877255359866,0.07526881720430108,0.16279069767441862,lambda,
weak_sparse,0.9,linear,0.5726300000000001,0.046434246405419766,0.48,0.66,0.42737,0.046434246405419766,0.33999999999999997,0.52,0.9185901394143122,0.005323200153181197,0.9077997405231477,0.9289218288065734,57.263,4.643424640541977,48.0,66.0,27.128,4.275265359471139,19.0,36.0,15.609,3.496905395824621,9.0,23.0,0.5726300000000001,0.046434246405419766,0.48,0.66,0.27127999999999997,0.04275265359471139,0.19,0.36,0.15609,0.034969053958246205,0.09,0.23,0.8439099999999999,0.034969053958246205,0.77,0.91,0.5726300000000001,0.046434246405419766,0.48,0.66,0.0,0.0,0.0,0.0,-0.20697027092342307,0.01742672563308167,-0.23759304850923774,-0.17124852971969717,0.037550089947299484,0.013233716027052434,0.015228426395939087,0.06382978723404255,lambda,
weak_sparse,0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8554630098888729,0.008687758409208095,0.8384942801219557,0.8727291452759357,0.0,0.0,0.0,0.0,70.061,4.63495002796813,61.0,79.0,29.939,4.63495002796813,21.0,39.0,0.0,0.0,0.0,0.0,0.70061,0.04634950027968129,0.61,0.79,0.29939,0.04634950027968129,0.21,0.39,0.70061,0.04634950027968129,0.61,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33369824020016675,0.015764063003911692,0.30486040450375307,0.36652919099249365,0.06638350529585989,0.01711761590921907,0.03626943005181347,0.10497237569060773,lambda,
weak_sparse,1.0,linear,0.64276,0.04458890636212746,0.55,0.73,0.35724,0.04458890636212746,0.27,0.44999999999999996,0.9199224463694038,0.0052450213359030865,0.9092635516116276,0.9303350595791269,64.276,4.458890636212746,55.0,73.0,25.119,4.112633311243874,17.0,33.0,10.605,3.021606378253975,5.0,17.0,0.64276,0.04458890636212746,0.55,0.73,0.25119,0.04112633311243874,0.17,0.33,0.10605000000000002,0.030216063782539753,0.05,0.17,0.89395,0.03021606378253976,0.83,0.95,0.64276,0.04458890636212746,0.55,0.73,0.0,0.0,0.0,0.0,-0.24362987514948578,0.016965357694572344,-0.27332660708615697,-0.20923932099095344,0.022710119296871133,0.010660379624632977,0.005025125628140704,0.041666666666666664,lambda,
weak_sparse,1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
baseline,,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8175793524340013,0.010034493713855324,0.798411641664163,0.8366176664561961,0.0,0.0,0.0,0.0,0.011,0.11354246734985063,0.0,0.0,99.989,0.11354246734985061,100.0,100.0,0.0,0.0,0.0,0.0,0.00011,0.0011354246734985062,0.0,0.0,0.9998900000000001,0.001135424673498507,1.0,1.0,0.00011,0.0011354246734985062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,sigma_q,0.0
baseline,,linear,0.07748000000000002,0.03595194211919771,0.02,0.15,0.92252,0.035951942119197694,0.85,0.98,0.8502395437426117,0.007968103239384421,0.8353422132994193,0.866130931328862,7.748,3.5951942119197704,2.0,15.0,2.851,1.6660055745928866,0.0,6.0,89.401,3.943063117266416,81.0,96.02499999999998,0.07748000000000002,0.03595194211919771,0.02,0.15,0.02851,0.016660055745928867,0.0,0.06,0.89401,0.03943063117266416,0.81,0.9602499999999997,0.10599000000000001,0.03943063117266416,0.039750000000000014,0.19,0.07748000000000002,0.03595194211919771,0.02,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,sigma_q,0.0
baseline,,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.011533386557922742,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,sigma_q,0.0
baseline,,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8168910225289404,0.01006312818688767,0.7972689763220253,0.8372262744289893,0.0,0.0,0.0,0.0,0.181,0.43638220567460057,0.0,1.0,99.819,0.43638220567460057,99.0,100.0,0.0,0.0,0.0,0.0,0.00181,0.004363822056746006,0.0,0.01,0.99819,0.00436382205674601,0.99,1.0,0.00181,0.004363822056746006,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515734894051815,0.010167909701317352,0.8317494019333654,0.8703201477035405,0.8819923553633005,0.030305739033279006,0.8181818181818182,0.941747572815534,sigma_q,0.05
baseline,,linear,0.09575000000000002,0.03668219027107136,0.03,0.1702499999999998,0.90425,0.036682190271071356,0.82975,0.97,0.8526903395166726,0.007913839537813046,0.8383736105297734,0.8681676252259338,9.575,3.668219027107137,3.0,17.024999999999977,2.761,1.6675310071059128,0.0,6.024999999999977,87.664,3.9948796055780034,79.0,95.0,0.09575000000000002,0.03668219027107136,0.03,0.1702499999999998,0.027610000000000003,0.016675310071059126,0.0,0.06024999999999977,0.8766400000000001,0.039948796055780035,0.79,0.95,0.12336000000000001,0.039948796055780035,0.05,0.21,0.032850000000000004,0.02093360254986503,0.0,0.08,0.06300000000000001,0.027385214075298918,0.02,0.12,0.957817933933934,0.0014676723069246738,0.9548260260260262,0.9605770770770772,0.8752276360235993,0.031551306835929945,0.8181818181818182,0.941747572815534,sigma_q,0.05
baseline,,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443739854110113,0.011684822170463764,0.7217792246796864,0.7667735470459934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118009877003422,0.0037366105823913804,0.9042462434446954,0.9185740957993137,0.8390137388905098,0.03435513366613114,0.7699115044247787,0.9047619047619048,sigma_q,0.05
baseline,,geometric,0.00128,0.0036020236776810027,0.0,0.01,0.99872,0.003602023677681006,0.99,1.0,0.8155144582061989,0.01013510076923623,0.7956094691206606,0.8351274085821989,0.128,0.3602023677681002,0.0,1.0,0.701,0.8719858710778284,0.0,3.0,99.171,0.9521899315082395,97.0,100.0,0.00128,0.0036020236776810027,0.0,0.01,0.00701,0.008719858710778286,0.0,0.03,0.9917100000000002,0.009521899315082401,0.97,1.0,0.008289999999999999,0.009521899315082395,0.0,0.03,0.0,0.0,0.0,0.0,0.00128,0.0036020236776810027,0.0,0.01,0.7719280682521037,0.013413101363052377,0.7449212433784046,0.7986663126262378,0.7833428984972766,0.0383930323731514,0.7094017094017094,0.8518518518518519,sigma_q,0.1
baseline,,linear,0.11568,0.038972508983339225,0.04,0.2,0.8843199999999999,0.03897250898333921,0.8,0.96,0.8534075563992176,0.008063276100506786,0.8379310262761286,0.8689845853903456,11.568,3.8972508983339225,4.0,20.0,2.781,1.6588522510431092,0.0,6.0,85.651,4.2286026155315275,77.0,93.0,0.11568,0.038972508983339225,0.04,0.2,0.02781,0.01658852251043109,0.0,0.06,0.85651,0.042286026155315286,0.77,0.93,0.14349,0.042286026155315286,0.07,0.23,0.025990000000000003,0.01893088160330306,0.0,0.07,0.08990000000000001,0.03130447204426182,0.03,0.16,0.9172450410410411,0.002740391797949874,0.9116328328328329,0.9223824824824826,0.7675903488588395,0.03883803484387983,0.6949152542372882,0.8348623853211009,sigma_q,0.1
baseline,,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7460756586334832,0.011333624671883983,0.7249887212822212,0.768927086666456,0.0,0.0,0.0,0.0,0.004,0.06315051850925682,0.0,0.0,99.996,0.0631505185092568,100.0,100.0,0.0,0.0,0.0,0.0,4e-05,0.0006315051850925683,0.0,0.0,0.9999600000000001,0.0006315051850925687,1.0,1.0,4e-05,0.0006315051850925683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328116103053221,0.007388573289771979,0.8186061229228863,0.8475920948078616,0.7141745442132724,0.04131232216288355,0.639344262295082,0.8018018018018018,sigma_q,0.1
baseline,,geometric,0.01579,0.012749056374431736,0.0,0.04,0.98421,0.012749056374431746,0.96,1.0,0.8153463056184341,0.009786474048052765,0.7968967301670274,0.8351352876787523,1.579,1.2749056374431735,0.0,4.0,1.417,1.1825859417012827,0.0,4.0,97.004,1.714328709122881,93.0,100.0,0.01579,0.012749056374431736,0.0,0.04,0.014170000000000002,0.011825859417012826,0.0,0.04,0.9700400000000002,0.017143287091228816,0.93,1.0,0.02996,0.01714328709122881,0.0,0.07,0.0,0.0,0.0,0.0,0.01579,0.012749056374431736,0.0,0.04,0.7035600603411739,0.01644141638391802,0.6695261767193762,0.7347793722260451,0.6955236255181244,0.04052469718581513,0.6260162601626016,0.7699115044247787,sigma_q,0.15
baseline,,linear,0.13595000000000002,0.038858815055370734,0.07,0.22,0.86405,0.038858815055370734,0.78,0.9299999999999999,0.8526522219690365,0.00822244429388472,0.8375350470325195,0.869380128148228,13.595,3.885881505537074,7.0,22.0,2.939,1.7361720229554711,0.0,7.0,83.466,4.189319084814906,75.0,91.0,0.13595000000000002,0.038858815055370734,0.07,0.22,0.02939,0.017361720229554713,0.0,0.07,0.83466,0.04189319084814905,0.75,0.91,0.16534000000000001,0.041893190848149055,0.09,0.25,0.01886,0.0169052118054222,0.0,0.06,0.11747000000000002,0.03264605435370199,0.06,0.18,0.8790057097097098,0.004185474553623226,0.8702365365365365,0.886958958958959,0.6796422071098435,0.04043110857642946,0.6,0.7543859649122807,sigma_q,0.15
