lambda,operator,policy_violation_rate_mean,policy_violation_rate_std,policy_violation_rate_ci_low,policy_violation_rate_ci_high,veto_preservation_rate_mean,veto_preservation_rate_std,veto_preservation_rate_ci_low,veto_preservation_rate_ci_high,predictive_utility_mean,predictive_utility_std,predictive_utility_ci_low,predictive_utility_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,frac_veto_topk_mean,frac_veto_topk_std,frac_veto_topk_ci_low,frac_veto_topk_ci_high,frac_weak_nv_topk_mean,frac_weak_nv_topk_std,frac_weak_nv_topk_ci_low,frac_weak_nv_topk_ci_high,frac_normal_topk_mean,frac_normal_topk_std,frac_normal_topk_ci_low,frac_normal_topk_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,observed_veto_rate_mean,observed_veto_rate_std,observed_veto_rate_ci_low,observed_veto_rate_ci_high,false_negative_veto_rate_mean,false_negative_veto_rate_std,false_negative_veto_rate_ci_low,false_negative_veto_rate_ci_high,kendall_tau_mean,kendall_tau_std,kendall_tau_ci_low,kendall_tau_ci_high,jaccard_top_k_mean,jaccard_top_k_std,jaccard_top_k_ci_low,jaccard_top_k_ci_high,analysis_source,sigma_q,scenario,sweep
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7460756586334832,0.0113336246718839,0.7249887212822212,0.768927086666456,0.0,0.0,0.0,0.0,0.004,0.0631505185092568,0.0,0.0,99.996,0.0631505185092568,100.0,100.0,0.0,0.0,0.0,0.0,4e-05,0.0006315051850925,0.0,0.0,0.99996,0.0006315051850925,1.0,1.0,4e-05,0.0006315051850925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328116103053221,0.0073885732897719,0.8186061229228863,0.8475920948078616,0.7141745442132724,0.0413123221628835,0.639344262295082,0.8018018018018018,context_noise,0.1,,
,geometric,0.01579,0.0127490563744317,0.0,0.04,0.98421,0.0127490563744317,0.96,1.0,0.8153463056184341,0.0097864740480527,0.7968967301670274,0.8351352876787523,1.579,1.2749056374431735,0.0,4.0,1.417,1.1825859417012827,0.0,4.0,97.004,1.714328709122881,93.0,100.0,0.01579,0.0127490563744317,0.0,0.04,0.01417,0.0118258594170128,0.0,0.04,0.9700400000000002,0.0171432870912288,0.93,1.0,0.02996,0.0171432870912288,0.0,0.07,0.0,0.0,0.0,0.0,0.01579,0.0127490563744317,0.0,0.04,0.7035600603411739,0.016441416383918,0.6695261767193762,0.7347793722260451,0.6955236255181244,0.0405246971858151,0.6260162601626016,0.7699115044247787,context_noise,0.15,,
,linear,0.13595,0.0388588150553707,0.07,0.22,0.86405,0.0388588150553707,0.78,0.93,0.8526522219690365,0.0082224442938847,0.8375350470325195,0.869380128148228,13.595,3.885881505537074,7.0,22.0,2.939,1.7361720229554711,0.0,7.0,83.466,4.189319084814906,75.0,91.0,0.13595,0.0388588150553707,0.07,0.22,0.02939,0.0173617202295547,0.0,0.07,0.83466,0.041893190848149,0.75,0.91,0.16534,0.041893190848149,0.09,0.25,0.01886,0.0169052118054222,0.0,0.06,0.11747,0.0326460543537019,0.06,0.18,0.8790057097097098,0.0041854745536232,0.8702365365365365,0.886958958958959,0.6796422071098435,0.0404311085764294,0.6,0.7543859649122807,context_noise,0.15,,
,min,5e-05,0.0007056897321046,0.0,0.0,0.99995,0.0007056897321046,1.0,1.0,0.747106382742638,0.0114016750095489,0.7253953233889195,0.7693503162980678,0.005,0.0705689732104696,0.0,0.0,0.122,0.3423933895875228,0.0,1.0,99.873,0.3478390317258717,99.0,100.0,5e-05,0.0007056897321046,0.0,0.0,0.00122,0.0034239338958752,0.0,0.01,0.99873,0.0034783903172587,0.99,1.0,0.00127,0.0034783903172587,0.0,0.01,0.0,0.0,0.0,0.0,5e-05,0.0007056897321046,0.0,0.0,0.7530712368269994,0.0109903022231563,0.7302298210030899,0.7734097673212205,0.6179844633667503,0.0433406644240305,0.5384615384615384,0.7094017094017094,context_noise,0.15,,
,geometric,0.04632,0.020695069120104,0.01,0.09,0.95368,0.020695069120104,0.91,0.99,0.8174785755260309,0.0099595005646371,0.7982533454811624,0.8364471164517109,4.632,2.069506912010409,1.0,9.0,2.226,1.4666543816029307,0.0,5.0,93.142,2.527097588583041,88.0,98.0,0.04632,0.020695069120104,0.01,0.09,0.02226,0.0146665438160293,0.0,0.05,0.93142,0.0252709758858303,0.88,0.98,0.06858,0.0252709758858304,0.02,0.12,0.0,0.0,0.0,0.0,0.04632,0.020695069120104,0.01,0.09,0.6427519526719189,0.0182047038808911,0.6082928713282216,0.6773039697212901,0.6144333656695455,0.0431667710293863,0.5384615384615384,0.6949152542372882,context_noise,0.2,,
,linear,0.15625,0.0391787247428048,0.08,0.24,0.84375,0.0391787247428048,0.76,0.92,0.8514771218318266,0.0085677310564902,0.8344348424859295,0.8682104453810232,15.625,3.9178724742804896,8.0,24.0,3.214,1.7576385559304544,0.0,7.0,81.161,4.25266553636236,73.0,90.0,0.15625,0.0391787247428048,0.08,0.24,0.03214,0.0175763855593045,0.0,0.07,0.81161,0.0425266553636236,0.73,0.9,0.18839,0.0425266553636236,0.1,0.27,0.01196,0.0136067462511631,0.0,0.05,0.14474,0.0355358297383808,0.08,0.21,0.8441918758758759,0.0052628308634962,0.8333604604604605,0.8544066066066066,0.6040523630969654,0.0413528199473287,0.5267175572519084,0.680672268907563,context_noise,0.2,,
,min,0.00219,0.0046610755867745,0.0,0.01,0.9978100000000002,0.0046610755867745,0.99,1.0,0.7495379586760405,0.0118912277944288,0.7265833901922559,0.7731207098651106,0.219,0.466107558677454,0.0,1.0,0.674,0.8260789347310622,0.0,3.0,99.107,0.9625370005758104,97.0,100.0,0.00219,0.0046610755867745,0.0,0.01,0.00674,0.0082607893473106,0.0,0.03,0.99107,0.0096253700057581,0.97,1.0,0.00893,0.0096253700057581,0.0,0.03,0.0,0.0,0.0,0.0,0.00219,0.0046610755867745,0.0,0.01,0.6781072743163439,0.0144748483889661,0.6506094908013238,0.7060754506314793,0.5389249390273337,0.0429741727361172,0.4598540145985401,0.6260162601626016,context_noise,0.2,,
0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4993410575699376,0.0226148792514691,0.4552133500391438,0.5415050752889479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4993410575699376,0.0226148792514691,0.4552133500391438,0.5415050752889479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.1,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5797733637581468,0.0199126446770515,0.5416351385241394,0.6176649380866766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944684395329441,0.0027082753714488,0.9389726855713092,0.949546080066722,0.7382732422495001,0.0404046570228393,0.6528925619834711,0.8181818181818182,population_robustness,,baseline,lambda
0.1,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5450708184914822,0.022194042523254,0.5013600901770314,0.5872497823848517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9317056192621658,0.0018217847540269,0.9279658701316104,0.9350806071079768,0.8407266270434723,0.0340372596648634,0.7699115044247787,0.9047619047619048,population_robustness,,baseline,lambda
0.1,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.2,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6442943897512325,0.0175623005880001,0.6104631008310669,0.678637858833916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815861342785654,0.0055295393487805,0.8702041284403668,0.8917944120100083,0.5599546130269915,0.0424522314322076,0.4814814814814814,0.639344262295082,population_robustness,,baseline,lambda
0.2,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5991460142457615,0.0211466051490449,0.556966108318964,0.6369180011329232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637972476555583,0.0036779113132843,0.8566977523119756,0.8710505282135713,0.6821978642381153,0.0407478388726794,0.6,0.7543859649122807,population_robustness,,baseline,lambda
0.2,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.3,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6910392302081381,0.0159995012020474,0.659726392784237,0.7202356602471286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128342201834861,0.0081940411985398,0.7963831317764802,0.8277265429524602,0.4405815555647439,0.0394759673315623,0.3605442176870748,0.5151515151515151,population_robustness,,baseline,lambda
0.3,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6600623014683813,0.0192556580516189,0.6246770801219331,0.6970290936195729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7690801107127843,0.0059365341805862,0.7576667756337256,0.7809281428795622,0.5289304265778247,0.0402111243385936,0.4492753623188406,0.6129032258064516,population_robustness,,baseline,lambda
0.3,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.4,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7275207082997729,0.0138330286652575,0.701187632478961,0.7556095047363692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7404266472060048,0.0105095226505297,0.7193699958298582,0.75882964970809,0.353147983592776,0.0381818653360127,0.282051282051282,0.4285714285714285,population_robustness,,baseline,lambda
0.4,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7147775529756542,0.0157388763870497,0.6857841187639349,0.7455231933572146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385312517227505,0.0089559525155844,0.6213189289407609,0.6564369993305251,0.4021701481544787,0.0384429313586709,0.3333333333333333,0.4814814814814814,population_robustness,,baseline,lambda
0.4,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.5,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7576187547853785,0.0125332372704212,0.7338721417814541,0.7814609099690546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662923269391158,0.0123773183317998,0.6417152835696412,0.6883917848206837,0.2856245509661055,0.0346346118935853,0.2195121951219512,0.3515811730097442,population_robustness,,baseline,lambda
0.5,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7584454237932592,0.0133223352522588,0.7341740348055262,0.785468662328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655374161175129,0.0133351139050324,0.4401109320293097,0.4910778487772481,0.3051367940447815,0.0349227662125508,0.2422360248447205,0.3793103448275862,population_robustness,,baseline,lambda
0.5,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.6,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.783361527586362,0.0113562161445364,0.7611134625045411,0.8053920846155302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59220771059216,0.0138015823986456,0.5645820475396162,0.6181792118432026,0.2303134088975842,0.0312670124838038,0.1695906432748538,0.2903225806451613,population_robustness,,baseline,lambda
0.6,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7940241288845541,0.0113886610130899,0.7718281641461973,0.8157645093252257,0.0,0.0,0.0,0.0,0.013,0.1133306835938257,0.0,0.0,99.987,0.1133306835938257,100.0,100.0,0.0,0.0,0.0,0.0,0.00013,0.0011333068359382,0.0,0.0,0.99987,0.0011333068359382,1.0,1.0,0.00013,0.0011333068359382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664945227164753,0.0174389917381309,0.231993791575435,0.2999566612132597,0.2301214183079695,0.0310515060466097,0.1695906432748538,0.2903225806451613,population_robustness,,baseline,lambda
0.6,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.7,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8067056146037958,0.0103539461196373,0.7859185144721424,0.8274118425811605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199655671392825,0.0147942344962253,0.4917559424520433,0.5483051501251042,0.1826733763933933,0.0280244312163582,0.1299435028248587,0.2422360248447205,population_robustness,,baseline,lambda
0.7,linear,0.00099,0.0043518776222268,0.0,0.02,0.99901,0.0043518776222268,0.98,1.0,0.8230936526911077,0.0098732777788479,0.8043329498613846,0.84179985943751,0.099,0.4351877622226851,0.0,2.0,1.49,1.2463761284032415,0.0,4.0,98.411,1.3520010750391092,95.0,100.0,0.00099,0.0043518776222268,0.0,0.02,0.0148999999999999,0.0124637612840324,0.0,0.04,0.9841100000000002,0.0135200107503911,0.95,1.0,0.01589,0.013520010750391,0.0,0.05,0.00099,0.0043518776222268,0.0,0.02,0.0,0.0,0.0,0.0,0.0863189318991365,0.0190680575382201,0.04855634832432,0.1243648790844192,0.1711245785918828,0.0275385080030565,0.1173184357541899,0.2269938650306748,population_robustness,,baseline,lambda
0.7,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.8,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.828043955361105,0.0095721022509976,0.8099993886882034,0.8462831417092261,0.0,0.0,0.0,0.0,0.444,0.6981055445642524,0.0,2.0,99.556,0.6981055445642523,98.0,100.0,0.0,0.0,0.0,0.0,0.0044399999999999,0.0069810554456425,0.0,0.02,0.9955600000000002,0.0069810554456425,0.98,1.0,0.0044399999999999,0.0069810554456425,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514028065054211,0.0154450670760028,0.4217968098415345,0.4805863219349457,0.1404562230478877,0.0246733240007903,0.0989010989010989,0.1904761904761904,population_robustness,,baseline,lambda
0.8,linear,0.21383,0.0441336479217261,0.13,0.3,0.78617,0.0441336479217261,0.7,0.87,0.8804373330396674,0.0071101675802529,0.8666505614889914,0.8933250085399845,21.383,4.413364792172611,13.0,30.0,3.741,1.92135645069066,1.0,8.0,74.876,4.641353915202564,65.975,83.0,0.21383,0.0441336479217261,0.13,0.3,0.03741,0.0192135645069066,0.01,0.08,0.74876,0.0464135391520256,0.6597500000000001,0.83,0.25124,0.0464135391520256,0.17,0.3402499999999998,0.21383,0.0441336479217261,0.13,0.3,0.0,0.0,0.0,0.0,-0.0563486964216795,0.0189788056346875,-0.0922820593198424,-0.0188160612766985,0.1031946912442483,0.0222584143637892,0.0638297872340425,0.1495913892764599,population_robustness,,baseline,lambda
0.8,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.9,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8466790864767397,0.0088941412602085,0.8295108344497604,0.8634981672956441,0.0,0.0,0.0,0.0,5.386,2.370785655563283,1.0,10.0,94.614,2.370785655563283,90.0,99.0,0.0,0.0,0.0,0.0,0.05386,0.0237078565556328,0.01,0.1,0.94614,0.0237078565556328,0.9,0.99,0.05386,0.0237078565556328,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884359132610508,0.0158686960183456,0.3588388240200166,0.4183737489574645,0.1009469799100268,0.0215669746994306,0.0638297872340425,0.1494252873563218,population_robustness,,baseline,lambda
0.9,linear,0.46188,0.0472874370388341,0.37,0.55,0.5381200000000002,0.0472874370388341,0.4499999999999999,0.63,0.9127894076398806,0.0054523175967989,0.9015882637575884,0.9234924341529026,46.188,4.728743703883413,37.0,55.0,4.841,2.196940041408856,1.0,10.0,48.971,4.814076685547742,40.0,58.0,0.46188,0.0472874370388341,0.37,0.55,0.04841,0.0219694004140885,0.01,0.1,0.48971,0.0481407668554774,0.4,0.58,0.51029,0.0481407668554774,0.42,0.6,0.46188,0.0472874370388341,0.37,0.55,0.0,0.0,0.0,0.0,-0.1641875429947088,0.0182683346836365,-0.1986461818946478,-0.1273499712531927,0.0529947619271759,0.0163617862221959,0.0256410256410256,0.0869565217391304,population_robustness,,baseline,lambda
0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8554630098888729,0.008687758409208,0.8384942801219557,0.8727291452759357,0.0,0.0,0.0,0.0,15.568,3.6535906619002527,9.0,23.0,84.432,3.653590661900252,77.0,91.0,0.0,0.0,0.0,0.0,0.15568,0.0365359066190025,0.09,0.23,0.84432,0.0365359066190025,0.77,0.91,0.15568,0.0365359066190025,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332521351125938,0.0161288865281872,0.3022091326105087,0.3637431192660549,0.0667819377973644,0.0183826377122792,0.0362694300518134,0.1049723756906077,population_robustness,,baseline,lambda
1.0,linear,0.6438899999999999,0.0445797628443137,0.55,0.73,0.35611,0.0445797628443137,0.27,0.4499999999999999,0.9200090562230662,0.0051222692994361,0.9096728296948694,0.9302224427064932,64.389,4.457976284431373,55.0,73.0,5.517,2.2823058340020776,2.0,10.0,30.094,4.288304274833299,22.0,39.0,0.6438899999999999,0.0445797628443137,0.55,0.73,0.05517,0.0228230583400207,0.02,0.1,0.30094,0.0428830427483329,0.22,0.39,0.6990599999999999,0.0428830427483329,0.61,0.78,0.6438899999999999,0.0445797628443137,0.55,0.73,0.0,0.0,0.0,0.0,-0.244323802581392,0.0173810960705322,-0.2764462383325212,-0.2090342944695226,0.0225096088651413,0.0103216338022878,0.0050251256281407,0.0471204188481675,population_robustness,,baseline,lambda
1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,baseline,lambda
0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4993410575699376,0.0226148792514691,0.4552133500391438,0.5415050752889479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,high_r_overlap,lambda
0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4993410575699376,0.0226148792514691,0.4552133500391438,0.5415050752889479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,high_r_overlap,lambda
0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,high_r_overlap,lambda
