trial,seed,analysis,scenario,sigma_q,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility,n_veto_topk,n_weak_nv_topk,n_normal_topk,frac_veto_topk,frac_weak_nv_topk,frac_normal_topk,e_weak_context,observed_veto_rate,false_negative_veto_rate,kendall_tau,jaccard_top_k
7,49,context_noise,low_r_separation,0.15,0.75,min,0.0,1.0,0.7403911303013551,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7474825540418595,0.6
7,49,context_noise,low_r_separation,0.2,0.75,linear,0.1,0.9,0.8438863578915933,10.0,6.0,84.0,0.1,0.06,0.84,0.16,0.0,0.1,0.8376896896896897,0.6
7,49,context_noise,low_r_separation,0.2,0.75,geometric,0.03,0.97,0.8182058928794502,3.0,3.0,94.0,0.03,0.03,0.94,0.06,0.0,0.03,0.657987237222913,0.6
7,49,context_noise,low_r_separation,0.2,0.75,min,0.0,1.0,0.7501608759917063,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.6596988231263441,0.5503875968992248
8,50,context_noise,low_r_separation,0.0,0.75,linear,0.04,0.96,0.845111059158521,4.0,2.0,94.0,0.04,0.02,0.94,0.06,0.04,0.0,1.0,1.0
8,50,context_noise,low_r_separation,0.0,0.75,geometric,0.0,1.0,0.8177021275194933,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
8,50,context_noise,low_r_separation,0.0,0.75,min,0.0,1.0,0.7394517066923747,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
8,50,context_noise,low_r_separation,0.05,0.75,linear,0.04,0.96,0.8446050322731263,4.0,3.0,93.0,0.04,0.03,0.93,0.07,0.01,0.03,0.9584864864864866,0.8691588785046729
8,50,context_noise,low_r_separation,0.05,0.75,geometric,0.0,1.0,0.8122662582524276,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.878175418166426,0.8181818181818182
8,50,context_noise,low_r_separation,0.05,0.75,min,0.0,1.0,0.7427223680379097,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9080794448614926,0.8018018018018018
8,50,context_noise,low_r_separation,0.1,0.75,linear,0.07,0.9299999999999999,0.8513194882917527,7.0,3.0,90.0,0.07,0.03,0.9,0.1,0.0,0.07,0.9121361361361362,0.7543859649122807
8,50,context_noise,low_r_separation,0.1,0.75,geometric,0.0,1.0,0.820447308771679,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7970742929099189,0.7857142857142857
8,50,context_noise,low_r_separation,0.1,0.75,min,0.0,1.0,0.7440672089718796,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8265941915938291,0.7241379310344828
8,50,context_noise,low_r_separation,0.15,0.75,linear,0.06,0.94,0.8337735105225508,6.0,1.0,93.0,0.06,0.01,0.93,0.07,0.03,0.03,0.8757957957957958,0.7391304347826086
8,50,context_noise,low_r_separation,0.15,0.75,geometric,0.01,0.99,0.8105029252550672,1.0,0.0,99.0,0.01,0.0,0.99,0.01,0.0,0.01,0.7440973098730415,0.680672268907563
8,50,context_noise,low_r_separation,0.15,0.75,min,0.0,1.0,0.7528273504897669,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.7469452728791469,0.5384615384615384
8,50,context_noise,low_r_separation,0.2,0.75,linear,0.09,0.91,0.8463959027117298,9.0,3.0,88.0,0.09,0.03,0.88,0.12,0.01,0.08,0.8380900900900902,0.6666666666666666
8,50,context_noise,low_r_separation,0.2,0.75,geometric,0.04,0.96,0.8126681632907113,4.0,2.0,94.0,0.04,0.02,0.94,0.06,0.0,0.04,0.654495018190401,0.6
8,50,context_noise,low_r_separation,0.2,0.75,min,0.0,1.0,0.7357337441071092,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6743493536580689,0.5625
