trial,seed,sigma_r,config_id,operator,lambda,policy_violation_rate,kendall_tau,jaccard_top_k
384,426,0.1,geometric@0.10,geometric,0.1,0.0,0.708340680655969,0.8691588785046729
384,426,0.1,geometric@0.50,geometric,0.5,0.0,0.5077624270047003,0.680672268907563
384,426,0.1,geometric@0.90,geometric,0.9,0.0,0.25819916517590935,0.5384615384615384
384,426,0.1,min,min,,0.0,0.48827821766806406,0.7543859649122807
384,426,0.2,linear@0.10,linear,0.1,0.0,0.7249162405219538,0.8691588785046729
384,426,0.2,linear@0.50,linear,0.5,0.0,0.20328831473869646,0.5267175572519084
384,426,0.2,linear@0.90,linear,0.9,0.44,-0.1689510817808335,0.27388535031847133
384,426,0.2,geometric@0.10,geometric,0.1,0.0,0.5752895752895753,0.7857142857142857
384,426,0.2,geometric@0.50,geometric,0.5,0.0,0.21073345259391768,0.5384615384615384
384,426,0.2,geometric@0.90,geometric,0.9,0.0,-0.027946313660599374,0.35135135135135137
384,426,0.2,min,min,,0.0,0.12836171462125662,0.5267175572519084
385,427,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
385,427,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
385,427,0.0,linear@0.90,linear,0.9,0.59,1.0,1.0
385,427,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
385,427,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
385,427,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
385,427,0.0,min,min,,0.0,1.0,1.0
385,427,0.05,linear@0.10,linear,0.1,0.0,0.9342793129200897,0.9230769230769231
385,427,0.05,linear@0.50,linear,0.5,0.0,0.6716628460588963,0.8691588785046729
385,427,0.05,linear@0.90,linear,0.9,0.51,0.16400351757577888,0.6260162601626016
385,427,0.05,geometric@0.10,geometric,0.1,0.0,0.882479784366577,0.8867924528301887
385,427,0.05,geometric@0.50,geometric,0.5,0.0,0.6790689472756128,0.8691588785046729
385,427,0.05,geometric@0.90,geometric,0.9,0.0,0.4774103400093154,0.7543859649122807
385,427,0.05,min,min,,0.0,0.7009345794392524,0.8691588785046729
385,427,0.1,linear@0.10,linear,0.1,0.0,0.8520146520146519,0.9047619047619048
385,427,0.1,linear@0.50,linear,0.5,0.0,0.4627545933627689,0.680672268907563
385,427,0.1,linear@0.90,linear,0.9,0.46,0.010855722315154779,0.41843971631205673
385,427,0.1,geometric@0.10,geometric,0.1,0.0,0.7474562135112592,0.8181818181818182
385,427,0.1,geometric@0.50,geometric,0.5,0.0,0.5007368110816386,0.7094017094017094
385,427,0.1,geometric@0.90,geometric,0.9,0.0,0.26139255146888735,0.5151515151515151
385,427,0.1,min,min,,0.0,0.45829649277925133,0.7094017094017094
385,427,0.2,linear@0.10,linear,0.1,0.0,0.7804837364470391,0.8181818181818182
385,427,0.2,linear@0.50,linear,0.5,0.0,0.21747531129240014,0.45985401459854014
385,427,0.2,linear@0.90,linear,0.9,0.34,-0.2938034627171475,0.2578616352201258
385,427,0.2,geometric@0.10,geometric,0.1,0.0,0.5745891276864727,0.7699115044247787
385,427,0.2,geometric@0.50,geometric,0.5,0.0,0.24658801758038396,0.5151515151515151
385,427,0.2,geometric@0.90,geometric,0.9,0.0,-0.06103811387568726,0.36054421768707484
385,427,0.2,min,min,,0.0,0.2991763565891473,0.5503875968992248
386,428,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
386,428,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
386,428,0.0,linear@0.90,linear,0.9,0.42,1.0,1.0
386,428,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
386,428,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
386,428,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
386,428,0.0,min,min,,0.0,1.0,1.0
386,428,0.05,linear@0.10,linear,0.1,0.0,0.9366336633663368,0.9801980198019802
386,428,0.05,linear@0.50,linear,0.5,0.0,0.6981981981981981,0.7857142857142857
386,428,0.05,linear@0.90,linear,0.9,0.51,0.28346640606126483,0.5151515151515151
386,428,0.05,geometric@0.10,geometric,0.1,0.0,0.908755581440497,0.9607843137254902
386,428,0.05,geometric@0.50,geometric,0.5,0.0,0.717764804003336,0.8181818181818182
386,428,0.05,geometric@0.90,geometric,0.9,0.0,0.46106442577030804,0.6666666666666666
386,428,0.05,min,min,,0.0,0.7308868501529053,0.8348623853211009
386,428,0.1,linear@0.10,linear,0.1,0.0,0.8423607066589011,0.9607843137254902
386,428,0.1,linear@0.50,linear,0.5,0.0,0.45319062457661563,0.639344262295082
386,428,0.1,linear@0.90,linear,0.9,0.35,-0.0055038616256467745,0.4084507042253521
386,428,0.1,geometric@0.10,geometric,0.1,0.0,0.7923076923076922,0.9047619047619048
386,428,0.1,geometric@0.50,geometric,0.5,0.0,0.4999275677241779,0.6949152542372882
386,428,0.1,geometric@0.90,geometric,0.9,0.0,0.16546762589928057,0.43884892086330934
386,428,0.1,min,min,,0.0,0.5265367316341829,0.7241379310344828
386,428,0.2,linear@0.10,linear,0.1,0.0,0.7527772879562687,0.8691588785046729
386,428,0.2,linear@0.50,linear,0.5,0.0,0.175950668036999,0.42857142857142855
386,428,0.2,linear@0.90,linear,0.9,0.37,-0.2674993540299192,0.19760479041916168
386,428,0.2,geometric@0.10,geometric,0.1,0.0,0.5691615316555344,0.7391304347826086
386,428,0.2,geometric@0.50,geometric,0.5,0.0,0.19136781973976516,0.4492753623188406
386,428,0.2,geometric@0.90,geometric,0.9,0.0,-0.06326246078773093,0.3157894736842105
386,428,0.2,min,min,,0.0,0.18637698179682913,0.5267175572519084
387,429,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
387,429,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
387,429,0.0,linear@0.90,linear,0.9,0.46,1.0,1.0
387,429,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
387,429,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
387,429,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
387,429,0.0,min,min,,0.0,1.0,1.0
387,429,0.05,linear@0.10,linear,0.1,0.0,0.9273927392739273,0.9607843137254902
387,429,0.05,linear@0.50,linear,0.5,0.0,0.6263552960800666,0.8181818181818182
387,429,0.05,linear@0.90,linear,0.9,0.41,0.25366468090380606,0.5748031496062992
387,429,0.05,geometric@0.10,geometric,0.1,0.0,0.8743575099942891,0.941747572815534
387,429,0.05,geometric@0.50,geometric,0.5,0.0,0.6632687733605165,0.8348623853211009
387,429,0.05,geometric@0.90,geometric,0.9,0.0,0.4442995798928002,0.6949152542372882
387,429,0.05,min,min,,0.0,0.7045822102425877,0.8867924528301887
387,429,0.1,linear@0.10,linear,0.1,0.0,0.8690272225395014,0.941747572815534
387,429,0.1,linear@0.50,linear,0.5,0.0,0.45648407303745164,0.6260162601626016
387,429,0.1,linear@0.90,linear,0.9,0.42,-0.007773503525934708,0.4084507042253521
387,429,0.1,geometric@0.10,geometric,0.1,0.0,0.7778169634985012,0.8691588785046729
387,429,0.1,geometric@0.50,geometric,0.5,0.0,0.46920129678750366,0.7094017094017094
387,429,0.1,geometric@0.90,geometric,0.9,0.0,0.20858676207513413,0.5384615384615384
387,429,0.1,min,min,,0.0,0.4901960784313725,0.6666666666666666
387,429,0.2,linear@0.10,linear,0.1,0.0,0.7806383353905837,0.8691588785046729
387,429,0.2,linear@0.50,linear,0.5,0.0,0.21417179311916157,0.5037593984962406
387,429,0.2,linear@0.90,linear,0.9,0.39,-0.21356866091385807,0.27388535031847133
387,429,0.2,geometric@0.10,geometric,0.1,0.0,0.6483164764585171,0.8518518518518519
387,429,0.2,geometric@0.50,geometric,0.5,0.0,0.22862254025044718,0.5384615384615384
387,429,0.2,geometric@0.90,geometric,0.9,0.0,0.007085498346717053,0.3698630136986301
387,429,0.2,min,min,,0.0,0.24,0.6
388,430,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
388,430,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
388,430,0.0,linear@0.90,linear,0.9,0.38,1.0,1.0
388,430,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
388,430,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
388,430,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
388,430,0.0,min,min,,0.0,1.0,1.0
388,430,0.05,linear@0.10,linear,0.1,0.0,0.9246748204232187,0.9607843137254902
388,430,0.05,linear@0.50,linear,0.5,0.0,0.6238738738738738,0.7857142857142857
388,430,0.05,linear@0.90,linear,0.9,0.46,0.28297453996731264,0.5873015873015873
388,430,0.05,geometric@0.10,geometric,0.1,0.0,0.8667428136303066,0.941747572815534
388,430,0.05,geometric@0.50,geometric,0.5,0.0,0.648005148005148,0.7857142857142857
388,430,0.05,geometric@0.90,geometric,0.9,0.0,0.5319603356216629,0.7391304347826086
388,430,0.05,min,min,,0.0,0.6768603465851173,0.8348623853211009
388,430,0.1,linear@0.10,linear,0.1,0.0,0.8409260642270352,0.9230769230769231
388,430,0.1,linear@0.50,linear,0.5,0.0,0.35058117735283084,0.5748031496062992
388,430,0.1,linear@0.90,linear,0.9,0.46,-0.0795456983865023,0.3986013986013986
388,430,0.1,geometric@0.10,geometric,0.1,0.0,0.748545230118145,0.8691588785046729
388,430,0.1,geometric@0.50,geometric,0.5,0.0,0.39019354838709674,0.6
388,430,0.1,geometric@0.90,geometric,0.9,0.0,0.15721899224806202,0.5503875968992248
388,430,0.1,min,min,,0.0,0.4071625344352617,0.6528925619834711
388,430,0.2,linear@0.10,linear,0.1,0.0,0.6801269617351438,0.8691588785046729
388,430,0.2,linear@0.50,linear,0.5,0.0,0.10348583877995642,0.47058823529411764
388,430,0.2,linear@0.90,linear,0.9,0.46,-0.2697351060014994,0.2422360248447205
388,430,0.2,geometric@0.10,geometric,0.1,0.0,0.5440502210135096,0.7857142857142857
388,430,0.2,geometric@0.50,geometric,0.5,0.0,0.11133222775013821,0.48148148148148145
388,430,0.2,geometric@0.90,geometric,0.9,0.0,-0.12910618792971731,0.2987012987012987
388,430,0.2,min,min,,0.0,0.1350016833127595,0.4925373134328358
389,431,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
389,431,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
389,431,0.0,linear@0.90,linear,0.9,0.39,1.0,1.0
389,431,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
389,431,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
389,431,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
389,431,0.0,min,min,,0.0,1.0,1.0
389,431,0.05,linear@0.10,linear,0.1,0.0,0.9273927392739273,0.9607843137254902
389,431,0.05,linear@0.50,linear,0.5,0.0,0.6851760851760851,0.8018018018018018
389,431,0.05,linear@0.90,linear,0.9,0.39,0.2599480155948018,0.6260162601626016
389,431,0.05,geometric@0.10,geometric,0.1,0.0,0.8882783882783882,0.9047619047619048
389,431,0.05,geometric@0.50,geometric,0.5,0.0,0.7120934111759799,0.8181818181818182
389,431,0.05,geometric@0.90,geometric,0.9,0.0,0.47585813986611597,0.680672268907563
389,431,0.05,min,min,,0.0,0.7543323139653415,0.8348623853211009
389,431,0.1,linear@0.10,linear,0.1,0.0,0.8707047175305765,0.9607843137254902
389,431,0.1,linear@0.50,linear,0.5,0.0,0.47591036414565824,0.6666666666666666
389,431,0.1,linear@0.90,linear,0.9,0.37,-0.007425019792344763,0.42857142857142855
389,431,0.1,geometric@0.10,geometric,0.1,0.0,0.763003663003663,0.9047619047619048
389,431,0.1,geometric@0.50,geometric,0.5,0.0,0.5070464767616192,0.7241379310344828
389,431,0.1,geometric@0.90,geometric,0.9,0.0,0.25281930238657224,0.6129032258064516
389,431,0.1,min,min,,0.0,0.5220054123344254,0.680672268907563
389,431,0.2,linear@0.10,linear,0.1,0.0,0.7886510363574585,0.8348623853211009
389,431,0.2,linear@0.50,linear,0.5,0.0,0.21768933112216696,0.48148148148148145
389,431,0.2,linear@0.90,linear,0.9,0.43,-0.17562347046286422,0.25
389,431,0.2,geometric@0.10,geometric,0.1,0.0,0.6436764393228587,0.7241379310344828
389,431,0.2,geometric@0.50,geometric,0.5,0.0,0.2541802266861183,0.4925373134328358
389,431,0.2,geometric@0.90,geometric,0.9,0.0,-0.032759381898454745,0.32450331125827814
389,431,0.2,min,min,,0.0,0.2598688133571854,0.5384615384615384
390,432,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
390,432,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
390,432,0.0,linear@0.90,linear,0.9,0.45,1.0,1.0
390,432,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
390,432,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
390,432,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
390,432,0.0,min,min,,0.0,1.0,1.0
390,432,0.05,linear@0.10,linear,0.1,0.0,0.9238982721801591,0.9607843137254902
390,432,0.05,linear@0.50,linear,0.5,0.0,0.7016649677200137,0.8348623853211009
390,432,0.05,linear@0.90,linear,0.9,0.43,0.26476655256392573,0.5748031496062992
390,432,0.05,geometric@0.10,geometric,0.1,0.0,0.868265752903103,0.941747572815534
390,432,0.05,geometric@0.50,geometric,0.5,0.0,0.7140879196953962,0.8518518518518519
390,432,0.05,geometric@0.90,geometric,0.9,0.0,0.47002801120448173,0.6666666666666666
390,432,0.05,min,min,,0.0,0.6839736933194877,0.8518518518518519
390,432,0.1,linear@0.10,linear,0.1,0.0,0.8487677371172517,0.9230769230769231
390,432,0.1,linear@0.50,linear,0.5,0.0,0.48253241800152563,0.7391304347826086
390,432,0.1,linear@0.90,linear,0.9,0.35,-0.04170440977428066,0.47058823529411764
390,432,0.1,geometric@0.10,geometric,0.1,0.0,0.7457238582260625,0.8691588785046729
390,432,0.1,geometric@0.50,geometric,0.5,0.0,0.49189189189189186,0.8018018018018018
390,432,0.1,geometric@0.90,geometric,0.9,0.0,0.18699186991869918,0.6260162601626016
390,432,0.1,min,min,,0.0,0.5502047502047501,0.8018018018018018
390,432,0.2,linear@0.10,linear,0.1,0.0,0.7538353024157998,0.8691588785046729
390,432,0.2,linear@0.50,linear,0.5,0.0,0.1697901470093143,0.4925373134328358
390,432,0.2,linear@0.90,linear,0.9,0.42,-0.17688466899902833,0.2903225806451613
390,432,0.2,geometric@0.10,geometric,0.1,0.0,0.5534529535533237,0.8018018018018018
390,432,0.2,geometric@0.50,geometric,0.5,0.0,0.1872965997082258,0.4925373134328358
390,432,0.2,geometric@0.90,geometric,0.9,0.0,-0.052999527633443545,0.3698630136986301
390,432,0.2,min,min,,0.0,0.16099930603747395,0.5151515151515151
391,433,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
391,433,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
391,433,0.0,linear@0.90,linear,0.9,0.46,1.0,1.0
391,433,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
391,433,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
391,433,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
391,433,0.0,min,min,,0.0,1.0,1.0
391,433,0.05,linear@0.10,linear,0.1,0.0,0.939817511162881,0.9607843137254902
391,433,0.05,linear@0.50,linear,0.5,0.0,0.6744627054361567,0.7699115044247787
391,433,0.05,linear@0.90,linear,0.9,0.45,0.24096127943560747,0.5503875968992248
391,433,0.05,geometric@0.10,geometric,0.1,0.0,0.8886446886446885,0.9047619047619048
391,433,0.05,geometric@0.50,geometric,0.5,0.0,0.6894078398665554,0.8181818181818182
391,433,0.05,geometric@0.90,geometric,0.9,0.0,0.4756637168141592,0.7699115044247787
391,433,0.05,min,min,,0.0,0.7740400951410126,0.8348623853211009
391,433,0.1,linear@0.10,linear,0.1,0.0,0.8648244958924571,0.9230769230769231
391,433,0.1,linear@0.50,linear,0.5,0.0,0.4416469971151324,0.6129032258064516
391,433,0.1,linear@0.90,linear,0.9,0.43,0.09533663648118561,0.42857142857142855
391,433,0.1,geometric@0.10,geometric,0.1,0.0,0.7852230647152179,0.8691588785046729
391,433,0.1,geometric@0.50,geometric,0.5,0.0,0.4644637516023359,0.680672268907563
391,433,0.1,geometric@0.90,geometric,0.9,0.0,0.20078649086282674,0.5151515151515151
391,433,0.1,min,min,,0.0,0.5478260869565218,0.7391304347826086
391,433,0.2,linear@0.10,linear,0.1,0.0,0.7738115095913259,0.8181818181818182
391,433,0.2,linear@0.50,linear,0.5,0.0,0.14147702876771143,0.45985401459854014
391,433,0.2,linear@0.90,linear,0.9,0.41,-0.23407213723520648,0.25
391,433,0.2,geometric@0.10,geometric,0.1,0.0,0.5940956611991639,0.7391304347826086
391,433,0.2,geometric@0.50,geometric,0.5,0.0,0.15637288919731668,0.5151515151515151
391,433,0.2,geometric@0.90,geometric,0.9,0.0,-0.07725392886683209,0.28205128205128205
391,433,0.2,min,min,,0.0,0.1751937984496124,0.5384615384615384
392,434,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
392,434,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
392,434,0.0,linear@0.90,linear,0.9,0.48,1.0,1.0
392,434,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
392,434,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
392,434,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
392,434,0.0,min,min,,0.0,1.0,1.0
392,434,0.05,linear@0.10,linear,0.1,0.0,0.9405940594059409,0.9801980198019802
392,434,0.05,linear@0.50,linear,0.5,0.0,0.7611342785654711,0.8181818181818182
392,434,0.05,linear@0.90,linear,0.9,0.49,0.3536873676617463,0.6260162601626016
392,434,0.05,geometric@0.10,geometric,0.1,0.0,0.8785265049415993,0.8867924528301887
392,434,0.05,geometric@0.50,geometric,0.5,0.0,0.7748123436196829,0.8181818181818182
392,434,0.05,geometric@0.90,geometric,0.9,0.0,0.5628008073280547,0.7543859649122807
392,434,0.05,min,min,,0.0,0.7740400951410126,0.8348623853211009
392,434,0.1,linear@0.10,linear,0.1,0.0,0.8834951456310679,0.9230769230769231
392,434,0.1,linear@0.50,linear,0.5,0.0,0.5008264462809916,0.6528925619834711
392,434,0.1,linear@0.90,linear,0.9,0.45,0.08116716766715329,0.4492753623188406
392,434,0.1,geometric@0.10,geometric,0.1,0.0,0.8003663003663002,0.9047619047619048
392,434,0.1,geometric@0.50,geometric,0.5,0.0,0.5271364317841079,0.7241379310344828
392,434,0.1,geometric@0.90,geometric,0.9,0.0,0.31344685848502646,0.5267175572519084
392,434,0.1,min,min,,0.0,0.5094816687737042,0.7699115044247787
392,434,0.2,linear@0.10,linear,0.1,0.0,0.7875457875457874,0.9047619047619048
392,434,0.2,linear@0.50,linear,0.5,0.0,0.2164579606440071,0.5384615384615384
392,434,0.2,linear@0.90,linear,0.9,0.46,-0.2752760809721539,0.2422360248447205
392,434,0.2,geometric@0.10,geometric,0.1,0.0,0.6466092853356877,0.7857142857142857
392,434,0.2,geometric@0.50,geometric,0.5,0.0,0.2148129921259843,0.5625
392,434,0.2,geometric@0.90,geometric,0.9,0.0,-0.03897775326346754,0.35135135135135137
392,434,0.2,min,min,,0.0,0.28567913385826776,0.5625
393,435,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
393,435,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
393,435,0.0,linear@0.90,linear,0.9,0.41,1.0,1.0
393,435,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
393,435,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
393,435,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
393,435,0.0,min,min,,0.0,1.0,1.0
393,435,0.05,linear@0.10,linear,0.1,0.0,0.9333714068151534,0.941747572815534
393,435,0.05,linear@0.50,linear,0.5,0.0,0.7006953223767383,0.7699115044247787
393,435,0.05,linear@0.90,linear,0.9,0.43,0.29919336161933147,0.6528925619834711
393,435,0.05,geometric@0.10,geometric,0.1,0.0,0.8761904761904761,0.9047619047619048
393,435,0.05,geometric@0.50,geometric,0.5,0.0,0.7358429858429858,0.7857142857142857
393,435,0.05,geometric@0.90,geometric,0.9,0.0,0.546605644546148,0.7391304347826086
393,435,0.05,min,min,,0.0,0.7175101393052372,0.8691588785046729
393,435,0.1,linear@0.10,linear,0.1,0.0,0.8873024938130593,0.941747572815534
393,435,0.1,linear@0.50,linear,0.5,0.0,0.47162534435261705,0.6528925619834711
393,435,0.1,linear@0.90,linear,0.9,0.37,-0.008121955631167403,0.3888888888888889
393,435,0.1,geometric@0.10,geometric,0.1,0.0,0.8271062271062269,0.9047619047619048
393,435,0.1,geometric@0.50,geometric,0.5,0.0,0.49627421758569296,0.639344262295082
393,435,0.1,geometric@0.90,geometric,0.9,0.0,0.21860465116279065,0.5384615384615384
393,435,0.1,min,min,,0.0,0.4498855835240275,0.7391304347826086
393,435,0.2,linear@0.10,linear,0.1,0.0,0.7809523809523808,0.9047619047619048
393,435,0.2,linear@0.50,linear,0.5,0.0,0.26102819237147595,0.48148148148148145
393,435,0.2,linear@0.90,linear,0.9,0.39,-0.21056299305077433,0.2422360248447205
393,435,0.2,geometric@0.10,geometric,0.1,0.0,0.6226745836119302,0.8181818181818182
393,435,0.2,geometric@0.50,geometric,0.5,0.0,0.2722719141323792,0.5384615384615384
393,435,0.2,geometric@0.90,geometric,0.9,0.0,-0.012753897024090695,0.3698630136986301
393,435,0.2,min,min,,0.0,0.2648832939942302,0.6129032258064516
394,436,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
394,436,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
394,436,0.0,linear@0.90,linear,0.9,0.46,1.0,1.0
394,436,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
394,436,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
394,436,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
394,436,0.0,min,min,,0.0,1.0,1.0
394,436,0.05,linear@0.10,linear,0.1,0.0,0.9238982721801591,0.9607843137254902
394,436,0.05,linear@0.50,linear,0.5,0.0,0.7202293202293202,0.8018018018018018
394,436,0.05,linear@0.90,linear,0.9,0.45,0.27968163723802725,0.7094017094017094
394,436,0.05,geometric@0.10,geometric,0.1,0.0,0.8560439560439559,0.9047619047619048
394,436,0.05,geometric@0.50,geometric,0.5,0.0,0.7529731566428814,0.8348623853211009
394,436,0.05,geometric@0.90,geometric,0.9,0.0,0.5209763539282991,0.7391304347826086
394,436,0.05,min,min,,0.0,0.7442021460713049,0.8518518518518519
394,436,0.1,linear@0.10,linear,0.1,0.0,0.8608058608058606,0.9047619047619048
394,436,0.1,linear@0.50,linear,0.5,0.0,0.46430023032109463,0.639344262295082
394,436,0.1,linear@0.90,linear,0.9,0.45,0.014261319512303016,0.45985401459854014
394,436,0.1,geometric@0.10,geometric,0.1,0.0,0.7563040028213719,0.8691588785046729
394,436,0.1,geometric@0.50,geometric,0.5,0.0,0.46308539944903576,0.6528925619834711
394,436,0.1,geometric@0.90,geometric,0.9,0.0,0.2608228980322003,0.5384615384615384
394,436,0.1,min,min,,0.0,0.43236074270557023,0.7094017094017094
394,436,0.2,linear@0.10,linear,0.1,0.0,0.7379716164762893,0.8518518518518519
394,436,0.2,linear@0.50,linear,0.5,0.0,0.19847494553376904,0.47058823529411764
394,436,0.2,linear@0.90,linear,0.9,0.35,-0.13207094336979583,0.3422818791946309
394,436,0.2,geometric@0.10,geometric,0.1,0.0,0.5968851880926072,0.6949152542372882
394,436,0.2,geometric@0.50,geometric,0.5,0.0,0.21826955448322294,0.4925373134328358
394,436,0.2,geometric@0.90,geometric,0.9,0.0,0.01839080459770115,0.3793103448275862
394,436,0.2,min,min,,0.0,0.24532480314960634,0.5625
395,437,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
395,437,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
395,437,0.0,linear@0.90,linear,0.9,0.49,1.0,1.0
395,437,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
395,437,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
395,437,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
395,437,0.0,min,min,,0.0,1.0,1.0
395,437,0.05,linear@0.10,linear,0.1,0.0,0.9347699475829936,0.9607843137254902
395,437,0.05,linear@0.50,linear,0.5,0.0,0.7060682680151706,0.7699115044247787
